Emirate,Police Station,Year,Month,Date,City,Road,Report Number,Day,Week,Report type,Reasons,Computed,Streets,Street,Place,Location,lighting,Weather,Road surface,Intersection,Accident Type,Nationalities,Seat Belt,Injured person position,Injured person's seat,Degree of the injury,Age of the injured,Gender,Gender of the injured,Inp Age,Age Group,Date - Month,Nationality of the Injured person,Day,Iac Rep Time,Time,Age Group - Ministry,Computed2,Area,Block,Str Code,Accident Description,Location,Fasten seat belt,Road speed limit,Pedestrian action,Number of Lanes
Abu Dhabi,Shaabiya Police Station,2013,March,03-03-13,Abu Dhabi,Internal road,1.00E+11,3,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP11 IntersectionZayed Al Awal - Salam,IP11 IntersectionZayed Al Awal - Salam,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Bangladesh,N,Driver,Driver's seat,Minor,26,M,Male,26,18 to 30 years,Mar,Asian States,Sunday,16:06,PM,18 to 30 years,1,Markaziya,Block 53-1,98,"After examining and inspecting the accident's site, the following was revealed:- 
the vehicle that caused the accident (motorcycle) was travelling from the east to the west taking the far left lane. The afflicted vehicle (motorcycle)  was travelling from the west to the east taking the second lane from the right side. The former ran the red light to turning to the left and collided from the right side with the front side of the afflicted vehicle. as a result, the driver of the afflicted vehicle was injured and material damages were caused to the vehicles. As shown in the diagram.",The intersection of Al Salam Street with Electra Street,No,60,None,4
Abu Dhabi,Shaabiya Police Station,2013,March,03-03-13,Abu Dhabi,Internal road,1.00E+11,3,First week,Traffic accident with injuries,Misuse of traffic,1,Street Falah(9),Street Falah(9),Commercial area,Single road,day,clear,Dry,Not on Intersection,Person run over,Bangladesh,N,Pedestrian,No passenger,Moderate,35,M,Male,35,31 to 45 years,Mar,Asian States,Sunday,17:00,PM,31 to 45 years,1,Dhafra (Abu Dhabi),Block 55-1,24,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from east to the west taking the right lane in sub-road. The victim was standing in the bus station and when he stepped down, the former walk over his feet with right tire of of his vehicle. as a result, the victim was injured and no martial damages were caused to the vehicle. As shown in the diagram.","A side road parallel to Al Falah Street, opposite First Class for travel",No,40,Cross without attention,1
Abu Dhabi,Khaldiya Police Station,2013,March,04-03-13,Abu Dhabi,Internal road,1.00E+11,4,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP4 IntersectionZayed Al Awal - Street 26,IP4 IntersectionZayed Al Awal - Street 26,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Russia,Y,Driver,Driver's seat,Minor,36,F,Female,36,31 to 45 years,Mar,Other,Monday,0:26,PM,31 to 45 years,1,Khaldiya,Block 53-2,92,"After examining and inspecting the accident's site, the following was revealed:-
The vehicle that caused the accident was travelling from the west to the east taking the second lane from the left side, while the afflicted vehicle was travelling from the south to the north taking the second lane from the left side. the former ran the red light and collided from the right side with front side of the afflicted vehicle t as shown in the diagram. as a result, the driver of the afflicted vehicle were injured. Adding to that, material damages were caused to both vehicles. The Accident was diagrammed.","The intersection of the Sheraton Khaldiya Hotel, Zayed Al Awal Street",Yes,60,None,4
Abu Dhabi,Al Madina Police Station,2013,March,05-03-13,Abu Dhabi,Internal road,1.00E+11,5,First week,Traffic accident with injuries,Ignoring road lane,1,Western borders inspection unit,Undefined,Commercial area,Highway,night - enough lights,clear,Dry,Not on Intersection,Side collision,UAE,N,Driver,Driver's seat,Severe,26,M,Male,26,18 to 30 years,Mar,UAE,Tuesday,21:24,PM,18 to 30 years,1,Saadiyat Island,Not Identified,0,"After examining and inspecting the accident's site, the following was revealed:-
the vehicles were travelling from north to the south. the vehicle that caused the accident was taking the middle lane and the afflicted vehicle was taking the far right lane. The former didn’t keep to his lane and collided from the back left side with the front left side of the afflicted vehicle. as a result, the former driver was severely injured and material damages were caused to the vehicle. As shown in the diagram.
","After Sheikh Khalifa Bridge, inward",No,80,None,3
Abu Dhabi,Al Madina Police Station,2013,March,05-03-13,Abu Dhabi,Internal road,1.00E+11,5,First week,Traffic accident with injuries,Misuse of traffic,1,Street Hamdan Bin Mohamed(5),Street Hamdan Bin Mohamed(5),Commercial area,Two-way road,day,clear,Dry,Not on Intersection,Person run over,Indonesia,N,Pedestrian,No passenger,Moderate,33,F,Female,33,31 to 45 years,Mar,Asian States,Tuesday,6:10,AM,31 to 45 years,1,Mina,Block 72-1,26,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the east to the west taking the right lane in a sub-road. The victim was crossing the road from the north to the south. The former was speeding and violated the pedestrian rule and hit the victim with front right side of his vehicle. as a result, the victim was injured and material damages were caused to vehicle. as shown in the diagram.","Tourist Club, Street 5, Block 72, District 1",No,40,"Cross, there's no crosswalk",
Abu Dhabi,Al Madina Police Station,2013,March,05-03-13,Abu Dhabi,Internal road,1.00E+11,5,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP9 IntersectionHamdan Bin Mohamed - Salam,IP9 IntersectionHamdan Bin Mohamed - Salam,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Egypt,N,Driver,Driver's seat,Moderate,29,M,Male,29,18 to 30 years,Mar,Arab States,Tuesday,12:50,PM,18 to 30 years,1,Markaziya,Block 52-1,103,"After examining and inspecting the accident's site, the following was revealed:- 
the vehicle that caused the accident was travelling from the west to the east taking the second lane from the left. The afflicted vehicle was travelling from the east to the west taking the second lane from the right. The former ran the red light and collided from right side with front side of the afflicted vehicle. as a result, the driver of the afflicted vehicle was injured and material damages were caused to the vehicles. as shown in the diagram. ",The intersection of Abu Dhabi International Hotel,No,60,None,3
Abu Dhabi,Shaabiya Police Station,2013,March,05-03-13,Abu Dhabi,Internal road,1.00E+11,5,First week,Traffic accident with injuries,Misuse of traffic,1,Street Salam (8),Street Salam (8),Commercial area,Intersection,night - enough lights,clear,Dry,Half Perpendicular Intersection,Person run over,China,N,Pedestrian,No passenger,Moderate,26,M,Male,26,18 to 30 years,Mar,Asian States,Tuesday,18:41,PM,18 to 30 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,12,"After examining and inspecting the accident's site, the following was revealed:- 
the vehicle that caused the accident was travelling from the north to the south taking the far left lane. the victim was crossing the street from the middle from the west to the east then reached the far left of the street. The former violated the pedestrian rules and hit the left leg of the victim with the front right side of his vehicle and fled the scene. as a result, the victim was injured and was admitted to Sheikh Khalifa’s Hospital. As shown in the diagram.","Al Salam Street, Municipality Intersection",No,60,"Cross, but not on the crosswalk",4
Abu Dhabi,Shaabiya Police Station,2013,March,06-03-13,Abu Dhabi,Internal road,1.00E+11,6,First week,Traffic accident with injuries,Misuse of traffic,1,Street Zayed Al Awal(7),Street Zayed Al Awal(7),Commercial area,Single road,day,clear,Dry,Not on or around 20 meters,Person run over,Syria,N,Pedestrian,No passenger,Moderate,57,F,Female,57,46 to 60 years,Mar,Arab States,Wednesday,12:55,PM,46 to 60 years,1,Mina,Block 73-1,25,"After examining and inspecting the accident's site, the following was revealed:- 


the vehicle that caused the accident was travelling from the north to the south. The victim was crossing from the middle of the road from the west to the east. The former violated the pedestrian rule and ran over the victim with the back tire of the vehicle. As a result, the victim was injured and was admitted to the hospital. As shown in the diagram.","Tourist Club, near Abu Shakra Restaurant",No,60,"Cross, but not on the crosswalk",2
Abu Dhabi,Khaldiya Police Station,2013,March,07-03-13,Abu Dhabi,Internal road,1.00E+11,7,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP5A IntersectionZayed Al Awal - Arabian Gulf,IP5A IntersectionZayed Al Awal - Arabian Gulf,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Palestine,Y,Passenger,Front passenger seat,Minor,49,F,Female,49,46 to 60 years,Mar,Arab States,Thursday,23:20,PM,46 to 60 years,1,Khaldiya,Block 73-2,93,"After examining and inspecting the accident's site, the following was revealed:- 
the vehicle that caused the accident was travelling from the south to the north taking the second lane from the left. The afflicted vehicle was travelling from the east to the west taking the left lane. The formed ran the red light and collided from the front side of his vehicle with right side of the afflicted vehicle. as a result, the driver and the passenger of the afflicted vehicle were injured and were admitted to the hospital. As shown in the diagram.",Prestige Intersection,Yes,60,None,4
Abu Dhabi,Khaldiya Police Station,2013,March,07-03-13,Abu Dhabi,Internal road,1.00E+11,7,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP5A IntersectionZayed Al Awal - Arabian Gulf,IP5A IntersectionZayed Al Awal - Arabian Gulf,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Palestine,N,Driver,Driver's seat,Minor,25,F,Female,25,18 to 30 years,Mar,Arab States,Thursday,23:20,PM,18 to 30 years,1,Khaldiya,Block 73-2,93,"After examining and inspecting the accident's site, the following was revealed:- 
the vehicle that caused the accident was travelling from the south to the north taking the second lane from the left. The afflicted vehicle was travelling from the east to the west taking the left lane. The formed ran the red light and collided from the front side of his vehicle with right side of the afflicted vehicle. as a result, the driver and the passenger of the afflicted vehicle were injured and were admitted to the hospital. As shown in the diagram.",Prestige Intersection,No,60,None,4
Abu Dhabi,Khaldiya Police Station,2013,March,07-03-13,Abu Dhabi,Internal road,1.00E+11,7,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP5A IntersectionZayed Al Awal - Arabian Gulf,IP5A IntersectionZayed Al Awal - Arabian Gulf,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,India,Y,Driver,Driver's seat,Minor,44,M,Male,44,31 to 45 years,Mar,Asian States,Thursday,23:20,PM,31 to 45 years,1,Khaldiya,Block 73-2,93,"After examining and inspecting the accident's site, the following was revealed:- 
the vehicle that caused the accident was travelling from the south to the north taking the second lane from the left. The afflicted vehicle was travelling from the east to the west taking the left lane. The formed ran the red light and collided from the front side of his vehicle with right side of the afflicted vehicle. as a result, the driver and the passenger of the afflicted vehicle were injured and were admitted to the hospital. As shown in the diagram.",Prestige Intersection,Yes,60,None,4
Abu Dhabi,Al Madina Police Station,2013,March,08-03-13,Abu Dhabi,Internal road,1.00E+11,8,Second week,Traffic accident with injuries,Speedy without taking road conditions into account,1,Street Hamdan Bin Mohamed(5),Street Hamdan Bin Mohamed(5),Park,Single road,night - enough lights,clear,Dry,Not on Intersection,Person run over,Sudan,N,Pedestrian,No passenger,Severe,9,M,Male,9,8 to 17 years,Mar,Arab States,Friday,19:10,PM,Below 18 years,1,Markaziya,Block 52-1,26,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the north to the south in a sub-road in a parking area. The victim (kid) was crossing the street. The former was speeding and wasn’t paying attention when he hit the kid with left side of the vehicle and knocking him down and his head hit the pavement. as a result, the kid was severely injured and no material damages were caused to the vehicle. As shown in the diagram. ","Markaziya, opposite the Capital Park",No,40,"Cross, there's no crosswalk",1
Abu Dhabi,Shaabiya Police Station,2013,March,09-03-13,Abu Dhabi,Internal road,1.00E+11,9,Second week,Traffic accident with injuries,Not leaving enough space,1,Street Baniyas (Najda)(6),Street Baniyas (Najda)(6),Fuel Station,Double road,day,clear,Dry,Not on or around 20 meters,Multiple collision,USA,N,Passenger,Front passenger seat,Moderate,11,M,Male,11,8 to 17 years,Mar,Other,Saturday,11:50,AM,Below 18 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,17,"After examining and inspecting the accident's site, the following was revealed:- 

the vehicle that caused the accident was travelling from the east to the west taking the far left lane. The afflicted vehicles were travelling to the same direction and on the same lane. The former didn’t kept his distance from the others vehicles and collided from the front side with the back side of the first afflicted vehicle and first to the second sequentially. as a result, the passenger of the former vehicle was injured. As shown in the diagram.","Najda Street, inward, in front of ADNOC Petrol Station",No,60,None,3
Abu Dhabi,Shaabiya Police Station,2013,March,09-03-13,Abu Dhabi,Internal road,1.00E+11,9,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP44A IntersectionHazaa Bin Zayed Al Awal - Baniyas (Najda),IP44A IntersectionHazaa Bin Zayed Al Awal - Baniyas (Najda),Hospital,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Sudan,N,Passenger,Back passenger seat,Minor,0,F,Female,0, Undefined,Mar,Arab States,Saturday,12:35,PM,Undefined,1,Dhafra (Abu Dhabi),Block 35-1,161,"After examining and inspecting the accident's site, the following was revealed:
the vehicle that caused the accident was travelling from the south to the north taking the second lane from the right. The afflicted vehicle was travelling from the east to the west taking the third lane from the right. The former ran the red light and collided from the front left side with the front side of the afflicted vehicle. as a result, the child of the former was injured and material damages werr caused to the vehicles. As shown in the diagram. 
","Hazaa Bin Zayed Street, Dar Al Shifa intersection",No,60,None,
Abu Dhabi,Shaabiya Police Station,2013,March,09-03-13,Abu Dhabi,Internal road,1.00E+11,9,Second week,Traffic accident with injuries,Ignoring road lane,1,IP47 IntersectionRashed Bin Saeed Al-Maktoum - Delma,IP47 IntersectionRashed Bin Saeed Al-Maktoum - Delma,Commercial area,Highway,day,clear,Dry,Not on or around 20 meters,Side collision,Bangladesh,N,Driver,Driver's seat,Minor,30,M,Male,30,18 to 30 years,Mar,Asian States,Saturday,14:00,PM,18 to 30 years,1,Karama,Block 16-2,170,"After examining and inspecting the accident's site, the following was revealed:- 
the vehicle that caused the accident was travelling from the north to the south and driving between tow lanes, the far left and the second lane from left. The afflicted vehicle (motorcycle) was travelling to the same direction taking the far left lane an d reached the crossroads. The former didn’t keep to his lane and the latter suddenly opened the  back right door of the vehicle leading the former to collide from the front side of his vehicle with door . as a result, the former driver was injured and material damages were caused to the vehicles. As shown in the diagram.","Delma Street, at the intersection of Airport Street with Delma Street",No,60,None,4
Abu Dhabi,Shaabiya Police Station,2013,March,09-03-13,Abu Dhabi,Internal road,1.00E+11,9,Second week,Traffic accident with injuries,Ignoring road lane,1,IP47A IntersectionAl Sharqi (Muroor) - Delma,IP47A IntersectionAl Sharqi (Muroor) - Delma,Commercial area,Highway,day,clear,Dry,Not on Intersection,Hitting a stationary object off the road,Philippines,N,Driver,Driver's seat,Moderate,41,M,Male,41,31 to 45 years,Mar,Asian States,Saturday,15:00,PM,31 to 45 years,1,Al Wahda,Block 16-1,169,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from east to the west taking the right lane. The driver of the former didn’t keep to his lane and his car drifted suddenly to the right off road and on the side-walk then crashed into a tree then stopped on the island off road. As shown in the diagram","Al Nahyan Bridge, Al Muroor Street",No,60,None,4
Abu Dhabi,Shaabiya Police Station,2013,March,10-03-13,Abu Dhabi,Internal road,1.00E+11,10,Second week,Traffic accident with injuries,Not leaving enough space,1,Al Sharqi Street (Muroor) (4),Al Sharqi Street (Muroor) (4),School,Intersection,day,clear,Dry,Not on Intersection,Rear collision,India,N,Driver,Driver's seat,Moderate,26,M,Male,26,18 to 30 years,Mar,Asian States,Sunday,15:30,PM,18 to 30 years,1,Hadbat Al Zafaran,Block 26-1,13,"After examining and inspecting the accident's site, the following was revealed:- 

The the vehicle that caused(motorcycle) the accident and afflicted vehicles were travelling from the east to the west. The first afflicted vehicle was taking the left lane and the second afflicted vehicle was taking the middle lane. The former didn’t leave a space between him an the other vehicle and collided from the front with back side of the first afflicted vehicle then he drifted to right and collided from the front with the left side of the second afflicted vehicle. as a result, the former driver was injured and was admitted to the hospital. As shown in the diagram.",Traffic Street with Pakistani intersection,No,60,None,4
Abu Dhabi,Khaldiya Police Station,2013,March,11-03-13,Abu Dhabi,Internal road,1.00E+11,11,Second week,Traffic accident with injuries,Misuse of traffic,1,Street Kaser Al Amwaj (Marina Mall),Street Kaser Al Amwaj (Marina Mall),Other,Double road,day,clear,Dry,Turn ,Person run over,UAE,N,Pedestrian,No passenger,Minor,20,M,Male,20,18 to 30 years,Mar,UAE,Monday,0:10,PM,18 to 30 years,1,Kaser Al Amwaj,Not Identified,88,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the south to the north  and turning back to the south. The victim was crossing from the middle from the east to the west. The former violated the pedestrian rules and hit the victim with the front side of her car, as a result, the victim was moderately injured and was admitted to the hospital. as shown in the diagram.","Alkasir area, Corniche Street",No,60,"Cross, there's no crosswalk",2
Abu Dhabi,Shaabiya Police Station,2013,March,11-03-13,Abu Dhabi,Internal road,1.00E+11,11,Second week,Traffic accident with injuries,Not leaving enough space,1,Street Salam (8),Street Salam (8),Govt. authority,Highway,day,clear,Dry,Other,Multiple collision,Egypt,Y,Passenger,Front passenger seat,Minor,35,M,Male,35,31 to 45 years,Mar,Arab States,Monday,9:00,AM,31 to 45 years,1,Sheikh Zayed Bridge,Not Identified,12,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident and the afflicted vehicles were travelling from the west to the east taking the same second lane from the right. The former vehicle was in the back and the the afflicted vehicles were on the front. The former didn’t leave a space between the other vehicle and collided from the front side with the back side of the first afflicted vehicle and the latter were pushed foreword to collide from the front side with the back side of the second afflicted vehicle. As shown in the diagram.","Sharqi Ring Street, opposite the Ministry of Labor",Yes,100,None,4
Abu Dhabi,Shaabiya Police Station,2013,March,11-03-13,Abu Dhabi,Internal road,1.00E+11,11,Second week,Traffic accident with injuries,Speedy without taking road conditions into account,1,IP20 IntersectionHamdan Bin Mohamed - Rashed Bin Saeed Al-Maktoum,IP20 IntersectionHamdan Bin Mohamed - Rashed Bin Saeed Al-Maktoum,Commercial area,Intersection,day,clear,Dry,Not on or around 20 meters,Person run over,Britain,N,Pedestrian,No passenger,Moderate,40,M,Male,40,31 to 45 years,Mar,Other,Monday,9:20,AM,31 to 45 years,1,Markaziya (Gharb),Block 12-2,107,"After examining and inspecting the accident's site, the following was revealed:- 

the vehicle that caused the accident was travelling from the west to the east taking the far right lane. the victim was crossing the street from the north to the south in  a pedestrian's red light. The former was speeding and violation to pedestrian rules then hit the victim with the front of his vehicle. As a result, the victim was inured and was admitted to the hospital to get medical treatment then left. As shown in the diagram.",Ahmed bin Hamed intersection,No,60,Cross on the crosswalk of the intersection,4
Abu Dhabi,Shaabiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Misuse of traffic,1,Rashed Bin Saeed Al-Maktoum Street (2),Rashed Bin Saeed Al-Maktoum Street (2),Commercial area,Single road,day,clear,Dry,Not on Intersection,Person run over,Bangladesh,N,Pedestrian,No passenger,Minor,43,M,Male,43,31 to 45 years,Mar,Asian States,Wednesday,8:25,AM,31 to 45 years,1,Jawiyya Roundabout,Not Identified,14,"After examining and inspecting the accident's site, the following was revealed:-.
the vehicle that caused the accident was travelling from the east to the west taking the right lane. the victim was crossing the road from the middle from north to the south. The former didn’t follow the pedestrian rule and hit the victim with the front left side of his car. As a result, the victim was moderately injured and material damages were caused to the vehicle.The accident was diagrammed as shown.","Before wimpy intersection, inward",No,80,"Cross, but not on the crosswalk",
Abu Dhabi,Shaabiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,Al Sharqi intersection (Muroor) - Mohamed bin Khalifa IP49A,Al Sharqi intersection (Muroor) - Mohamed bin Khalifa IP49A,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Pakistan,Y,Driver,Driver's seat,Moderate,32,M,Male,32,31 to 45 years,Mar,Asian States,Wednesday,12:00,PM,31 to 45 years,1,Al Wahda,Block 17-1,174,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the west to the east taking the second lane from the left to make turn to the north in the crossroads. The afflicted vehicle was travelling from the west to the east taking the middle lane. The former ran the red light and collided from the front side with the front left side of the afflicted vehicle. The powerful impact lead the latter to spin and settle beside the traffic light pole. And the former was lead to the second lane from the right. As shown in the diagram.",The intersection of Al-Ittihad newspaper,Yes,60,None,5
Abu Dhabi,Shaabiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,Al Sharqi intersection (Muroor) - Mohamed bin Khalifa IP49A,Al Sharqi intersection (Muroor) - Mohamed bin Khalifa IP49A,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,India,Y,Driver,Driver's seat,Minor,30,M,Male,30,18 to 30 years,Mar,Asian States,Wednesday,12:00,PM,18 to 30 years,1,Al Wahda,Block 17-1,174,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the west to the east taking the second lane from the left to make turn to the north in the crossroads. The afflicted vehicle was travelling from the west to the east taking the middle lane. The former ran the red light and collided from the front side with the front left side of the afflicted vehicle. The powerful impact lead the latter to spin and settle beside the traffic light pole. And the former was lead to the second lane from the right. As shown in the diagram.",The intersection of Al-Ittihad newspaper,Yes,60,None,5
Abu Dhabi,Khaldiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP79 IntersectionAl Saada - Khalifa Bin Shakhbout,IP79 IntersectionAl Saada - Khalifa Bin Shakhbout,Residential area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,Y,Driver,Driver's seat,Minor,26,F,Female,26,18 to 30 years,Mar,UAE,Wednesday,17:37,PM,18 to 30 years,1,Mushrif,Block 59-2,133,"After examining and inspecting the accident's site, the following was revealed:-

The vehicle that caused the accident was travelling from the north to the south taking the right lane, while the afflicted vehicle was travelling from the East to the west taking the middle lane. which lead the former ran the red light and collided from the front side afflicted with the right side of the vehicle after. as a result, the driver of the former was injured. Adding to that, material damages were caused to both vehicles. The Accident was diagrammed.",The intersection of Al Saada Street with Khalifa Bin Shakhbout Street,Yes,80,None,4
Abu Dhabi,Khaldiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Misuse of traffic,1,Street Sultan Bin Zayed Al Awal (32),Street Sultan Bin Zayed Al Awal (32),Commercial area,Single road,night - enough lights,clear,Dry,Not on Intersection,Person run over,Egypt,N,Pedestrian,No passenger,Death,2,M,Male,2,1 to 7 years,Mar,Arab States,Wednesday,21:45,PM,Below 18 years,1,Al Butain,Block 74-2,41,"After examining and inspecting the accident's site, the following was revealed:-

the vehicle that caused the accident was travelling in a side street  from the south to the south taking the right lane, while the accident victim was crossing the road from west to the east, leading the former to hit the victim with the front side of his vehicle because of his violation to pedestrian rules, causing injuries to the victim as shown in the diagram.",A side street near the Abu Dhabi Cooperative Society,No,20,"Cross, but not on the crosswalk",2
Abu Dhabi,Shaabiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Ignoring road lane,1,Hazaa Bin Zayed Al Awal Street (11),Hazaa Bin Zayed Al Awal Street (11),Commercial area,Two-way road,night - enough lights,clear,Dry,Not on Intersection,Perpendicular collision,Syria,Y,Passenger,Front passenger seat,Moderate,40,F,Female,40,31 to 45 years,Mar,Arab States,Wednesday,23:45,PM,31 to 45 years,1,Dhafra (Abu Dhabi),Block 15-2,23,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident and the first afflicted vehicle were travelling from the west to the east taking the right lane, the former was in the front while the latter was in the back. The former didn’t follow the traffic sign (no U turns) and collided from the front left side with the front right side of the afflicted vehicle. The powerful impact lead the latter to drift to the left and collide from the right side with front left side of the second afflicted vehicle which was parked, the vehicle kept on moving and got the side-walk over the grass an dove 4 meters till it crashed into house creating a hole in it’s wall. As shown in the diagram. ","Near Emirates College, Hazaa Street, behind the phone shops",Yes,40,None,2
Abu Dhabi,Shaabiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Ignoring road lane,1,Hazaa Bin Zayed Al Awal Street (11),Hazaa Bin Zayed Al Awal Street (11),Commercial area,Two-way road,night - enough lights,clear,Dry,Not on Intersection,Perpendicular collision,Syria,Y,Driver,Driver's seat,Moderate,30,M,Male,30,18 to 30 years,Mar,Arab States,Wednesday,23:45,PM,18 to 30 years,1,Dhafra (Abu Dhabi),Block 15-2,23,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident and the first afflicted vehicle were travelling from the west to the east taking the right lane, the former was in the front while the latter was in the back. The former didn’t follow the traffic sign (no U turns) and collided from the front left side with the front right side of the afflicted vehicle. The powerful impact lead the latter to drift to the left and collide from the right side with front left side of the second afflicted vehicle which was parked, the vehicle kept on moving and got the side-walk over the grass an dove 4 meters till it crashed into house creating a hole in it’s wall. As shown in the diagram.","Near Emirates College, Hazaa Street, behind the phone shops",Yes,40,None,2
Abu Dhabi,Shaabiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Ignoring road lane,1,Hazaa Bin Zayed Al Awal Street (11),Hazaa Bin Zayed Al Awal Street (11),Commercial area,Two-way road,night - enough lights,clear,Dry,Not on Intersection,Perpendicular collision,Syria,N,Passenger,Back passenger seat,Severe,28,F,Female,28,18 to 30 years,Mar,Arab States,Wednesday,23:45,PM,18 to 30 years,1,Dhafra (Abu Dhabi),Block 15-2,23,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident and the first afflicted vehicle were travelling from the west to the east taking the right lane, the former was in the front while the latter was in the back. The former didn’t follow the traffic sign (no U turns) and collided from the front left side with the front right side of the afflicted vehicle. The powerful impact lead the latter to drift to the left and collide from the right side with front left side of the second afflicted vehicle which was parked, the vehicle kept on moving and got the side-walk over the grass an dove 4 meters till it crashed into house creating a hole in it’s wall. As shown in the diagram.","Near Emirates College, Hazaa Street, behind the phone shops",No,40,None,2
Abu Dhabi,Shaabiya Police Station,2013,March,13-03-13,Abu Dhabi,Internal road,1.00E+11,13,Second week,Traffic accident with injuries,Ignoring road lane,1,Hazaa Bin Zayed Al Awal Street (11),Hazaa Bin Zayed Al Awal Street (11),Commercial area,Two-way road,night - enough lights,clear,Dry,Not on Intersection,Perpendicular collision,Syria,N,Passenger,Back passenger seat,Moderate,1,F,Female,1,1 to 7 years,Mar,Arab States,Wednesday,23:45,PM,Below 18 years,1,Dhafra (Abu Dhabi),Block 15-2,23,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident and the first afflicted vehicle were travelling from the west to the east taking the right lane, the former was in the front while the latter was in the back. The former didn’t follow the traffic sign (no U turns) and collided from the front left side with the front right side of the afflicted vehicle. The powerful impact lead the latter to drift to the left and collide from the right side with front left side of the second afflicted vehicle which was parked, the vehicle kept on moving and got the side-walk over the grass an dove 4 meters till it crashed into house creating a hole in it’s wall. As shown in the diagram.","Near Emirates College, Hazaa Street, behind the phone shops",No,40,None,2
Abu Dhabi,Khaldiya Police Station,2013,March,15-03-13,Abu Dhabi,Internal road,1.00E+11,15,Third week,Traffic accident with injuries,Lack of driving awareness,1,Street Mohamed Bin Khalifa(15),Street Mohamed Bin Khalifa(15),Park,Car parking,day,clear,Dry,Not on Intersection,Fall,Bangladesh,N,Driver,Driver's seat,Moderate,29,M,Male,29,18 to 30 years,Mar,Asian States,Friday,7:00,AM,18 to 30 years,1,Mushrif,Block 18-1,21,"After examining and inspecting the accident's site, the following was revealed:- The motorcycle was entering Meshref park’s parking lot when he  fell of his vehicle because he was wasn’t careful. as a result, the driver was moderately injured and was admitted to the hospital. As shown in the diagram.","Mohammed Bin Khalifa Street, near Mushrif Park",No,40,None,
