Emirate,Police Station,Year,Month,Date,City,Road,Report Number,Day,Week,Report type,Reasons,Computed,Streets,Street,Place,Location,lighting,Weather,Road surface,Intersection,Accident Type,Nationalities,Seat Belt,Injured person position,Injured person's seat,Degree of the injury,Age of the injured,Gender,Gender of the injured,Inp Age,Age Group,Date - Month,Nationality of the Injured person,Day,Iac Rep Time,Time,Age Group - Ministry,Computed2,Area,Block,Str Code,Accident Description,Location,Fasten seat belt,Road speed limit,Pedestrian action,Number of Lanes
Abu Dhabi,Shaabiya Police Station,2012,December,04-12-12,Abu Dhabi,Internal road,1.0012E+11,4,First week,Traffic accident with injuries,Misuse of traffic,1,Street Baniyas (Najda)(6),Street Baniyas (Najda)(6),Hospital,Single road,day,clear,Dry,Not on or around 20 meters,Person run over,Syria,N,Pedestrian,No passenger,Minor,5,M,Male,5,1 to 7 years,Dec,Arab States,Tuesday,15:12,PM,Below 18 years,1,Dhafra (Abu Dhabi),Block 55-1,17,"5239.                  After examining and inspecting the accident site, the following was noted: While the vehicle causing the accident was coming from the west towards the east and was heading towards the north and taking the lane on the far right, and when the damaged vehicle was coming from the east towards the west and taking the second lane from the left, and because bypassing the red traffic light by the Driver of the vehicle causing the accident. The front side of the damaged vehicle hit the right side of the causing vehicle. According to the chart, the accident occurred.","Baniyas Street, behind Dar Al Shifa Hospital",No,60,"Cross, there's no crosswalk",3
Abu Dhabi,Al Madina Police Station,2012,December,05-12-12,Abu Dhabi,Internal road,1.0012E+11,5,First week,Traffic accident with injuries,Not leaving enough space,1,IP56 IntersectionCorniche - Khalifa Bin Zayed,IP56 IntersectionCorniche - Khalifa Bin Zayed,Commercial area,Double road,night - enough lights,clear,Dry,Perpendicular Intersection,Rear collision,India,Y,Driver,Driver's seat,Moderate,41,M,Male,41,31 to 45 years,Dec,Asian States,Wednesday,23:20,PM,31 to 45 years,1,Markaziya,Block 51-1,121,"5240.                  After examining and inspecting the accident site, the following was noted: All vehicles were coming from the north towards the south and taking the far-left lane, and because of not leaving enough distance by the vehicle causing the accident, the front side of the vehicle collided with the rear side of the first damaged vehicle, which led the first damaged vehicle to drift and the front of the vehicle collided with the rear of the second damaged vehicle, and the first damaged vehicle settled in the middle lane, and the causing vehicle continued to drift until the front right side collided with the left rear side of the second damaged vehicle, after which the two vehicles settled, and according to the scheme, the accident occurred.","After Sheikh Zayed Tunnel, towards Al-Kasir",Yes,60,None,3
Abu Dhabi,Al Madina Police Station,2012,December,05-12-12,Abu Dhabi,Internal road,1.0012E+11,5,First week,Traffic accident with injuries,Not leaving enough space,1,IP56 IntersectionCorniche - Khalifa Bin Zayed,IP56 IntersectionCorniche - Khalifa Bin Zayed,Commercial area,Double road,night - enough lights,clear,Dry,Perpendicular Intersection,Rear collision,Yemen,Y,Driver,Driver's seat,Minor,36,M,Male,36,31 to 45 years,Dec,GCC,Wednesday,23:20,PM,31 to 45 years,1,Markaziya,Block 51-1,121,"5241.                  After examining and inspecting the accident site, the following was noted: All vehicles were coming from the north towards the south and taking the far-left lane, and because of not leaving enough distance by the vehicle causing the accident, the front side of the vehicle collided with the rear side of the first damaged vehicle, which led the first damaged vehicle to drift and the front of the vehicle collided with the rear of the second damaged vehicle, and the first damaged vehicle settled in the middle lane, and the causing vehicle continued to drift until the front right side collided with the left rear side of the second damaged vehicle, after which the two vehicles settled, and according to the scheme, the accident occurred.","After Sheikh Zayed Tunnel, towards Al-Kasir",Yes,60,None,3
Abu Dhabi,Shaabiya Police Station,2012,December,06-12-12,Abu Dhabi,Internal road,1.0012E+11,6,First week,Traffic accident with injuries,Not leaving enough space,1,Street Falah(9),Street Falah(9),Govt. authority,Double road,day,clear,Dry,Turn ,Side collision,Pakistan,Y,Driver,Driver's seat,Minor,28,M,Male,28,18 to 30 years,Dec,Asian States,Thursday,0:14,PM,18 to 30 years,1,Mina,Block 74-1,24,"5242.                  After examining and inspecting the accident site, the following was noted: All vehicles were coming from the north towards the south and taking the far-left lane, and because of not leaving enough distance by the vehicle causing the accident, the front side of the vehicle collided with the rear side of the first damaged vehicle, which led the first damaged vehicle to drift and the front of the vehicle collided with the rear of the second damaged vehicle, and the first damaged vehicle settled in the middle lane, and the causing vehicle continued to drift until the front right side collided with the left rear side of the second damaged vehicle, after which the two vehicles settled, and according to the scheme, the accident occurred.","Al-Khalidiya area, Al-Falah Street, Rojooa intersection, in front of the municipality",Yes,60,None,3
Abu Dhabi,Khaldiya Police Station,2012,December,07-12-12,Abu Dhabi,Internal road,1.1212E+11,7,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP134A IntersectionAl Saada - Hudairiyat,IP134A IntersectionAl Saada - Hudairiyat,Residential area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Jordan,Y,Driver,Driver's seat,Minor,33,M,Male,33,31 to 45 years,Dec,Arab States,Friday,0:00,PM,31 to 45 years,1,Al Butain,Block 98-2,136,"5243.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Hudayriat intersection,Yes,60,None,
Abu Dhabi,Khaldiya Police Station,2012,December,07-12-12,Abu Dhabi,Internal road,1.1212E+11,7,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP134A IntersectionAl Saada - Hudairiyat,IP134A IntersectionAl Saada - Hudairiyat,Residential area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Ethiopia,Y,Passenger,Back passenger seat,Minor,26,F,Female,26,18 to 30 years,Dec,Other,Friday,0:00,PM,18 to 30 years,1,Al Butain,Block 98-2,136,"5244.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Hudayriat intersection,Yes,60,None,
Abu Dhabi,Khaldiya Police Station,2012,December,07-12-12,Abu Dhabi,Internal road,1.1212E+11,7,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP134A IntersectionAl Saada - Hudairiyat,IP134A IntersectionAl Saada - Hudairiyat,Residential area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,Y,Driver,Driver's seat,Minor,28,F,Female,28,18 to 30 years,Dec,UAE,Friday,0:00,PM,18 to 30 years,1,Al Butain,Block 98-2,136,"5245.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Hudayriat intersection,Yes,60,None,
Abu Dhabi,Khaldiya Police Station,2012,December,07-12-12,Abu Dhabi,Internal road,1.1212E+11,7,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP134A IntersectionAl Saada - Hudairiyat,IP134A IntersectionAl Saada - Hudairiyat,Residential area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,Y,Driver,Driver's seat,Minor,26,F,Female,26,18 to 30 years,Dec,UAE,Friday,0:00,PM,18 to 30 years,1,Al Butain,Block 98-2,136,"5246.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Hudayriat intersection,Yes,60,None,
Abu Dhabi,Khaldiya Police Station,2012,December,09-12-12,Abu Dhabi,Internal road,1.0012E+11,9,Second week,Traffic accident with injuries,Sudden deviation,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Govt. authority,Double road,day,clear,Dry,Not on or around 20 meters,Rear collision,Pakistan,Y,Driver,Driver's seat,Moderate,23,M,Male,23,18 to 30 years,Dec,Asian States,Sunday,6:05,AM,18 to 30 years,1,Mushrif,Block 40-2,16,"5247.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the right lane and was coming from the east towards the west, and the damaged vehicle was parked in the middle lane and in the same direction as it had a previous accident. Due to the driver causer of the accident drifting suddenly, the front of his car collided with the rear of the damaged car, and the accident resulted in bodily injuries and material damage to both vehicles. According to the plan, the accident occurred.","Al-Shati Street, opposite the Sharia Court",Yes,100,None,4
Abu Dhabi,Khaldiya Police Station,2012,December,09-12-12,Abu Dhabi,Internal road,1.0012E+11,9,Second week,Traffic accident with injuries,Sudden deviation,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Govt. authority,Double road,day,clear,Dry,Not on or around 20 meters,Rear collision,Pakistan,N,Passenger,Front passenger seat,Moderate,39,M,Male,39,31 to 45 years,Dec,Asian States,Sunday,6:05,AM,31 to 45 years,1,Mushrif,Block 40-2,16,"5248.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the right lane and was coming from the east towards the west, and the damaged vehicle was parked in the middle lane and in the same direction as it had a previous accident. Due to the driver causer of the accident drifting suddenly, the front of his car collided with the rear of the damaged car, and the accident resulted in bodily injuries and material damage to both vehicles. According to the plan, the accident occurred.","Al-Shati Street, opposite the Sharia Court",No,100,None,4
Abu Dhabi,Khaldiya Police Station,2012,December,09-12-12,Abu Dhabi,Internal road,1.0012E+11,9,Second week,Traffic accident with injuries,Sudden deviation,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Govt. authority,Double road,day,clear,Dry,Not on or around 20 meters,Rear collision,Pakistan,N,Passenger,Back passenger seat,Minor,41,M,Male,41,31 to 45 years,Dec,Asian States,Sunday,6:05,AM,31 to 45 years,1,Mushrif,Block 40-2,16,"5249.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the right lane and was coming from the east towards the west, and the damaged vehicle was parked in the middle lane and in the same direction as it had a previous accident. Due to the driver causer of the accident drifting suddenly, the front of his car collided with the rear of the damaged car, and the accident resulted in bodily injuries and material damage to both vehicles. According to the plan, the accident occurred.","Al-Shati Street, opposite the Sharia Court",No,100,None,4
Abu Dhabi,Khaldiya Police Station,2012,December,09-12-12,Abu Dhabi,Internal road,1.0012E+11,9,Second week,Traffic accident with injuries,Not giving priority to pedestrian crossing,1,IP24 IntersectionHamdan Bin Mohamed - Tariq Bin Zeyad,IP24 IntersectionHamdan Bin Mohamed - Tariq Bin Zeyad,Commercial area,Car parking,day,clear,Dry,Not on Intersection,Person run over,USA,N,Pedestrian,No passenger,Moderate,9,F,Female,9,8 to 17 years,Dec,Other,Sunday,12:30,PM,Below 18 years,1,Markaziya (Gharb),Block 32-2,109,"5250.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",publications intersection / Hamdan Street with Tariq bin Ziyad Street,No,40,Cross on crosswalk not in the intersection,1
Abu Dhabi,Shaabiya Police Station,2012,December,09-12-12,Abu Dhabi,Internal road,1.0012E+11,9,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,Street Falah(9),Street Falah(9),Commercial area,Intersection,day,clear,Dry,Half Perpendicular Intersection,Perpendicular collision,Egypt,Y,Driver,Driver's seat,Severe,58,M,Male,58,46 to 60 years,Dec,Arab States,Sunday,15:23,PM,46 to 60 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,24,"5251.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",A side intersection between the intersection of Al Salam with Al Falah Street and Al Najda Street with Al Falah Street,Yes,60,None,3
Abu Dhabi,Shaabiya Police Station,2012,December,09-12-12,Abu Dhabi,Internal road,1.0012E+11,9,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,Street Falah(9),Street Falah(9),Commercial area,Intersection,day,clear,Dry,Half Perpendicular Intersection,Perpendicular collision,Philippines,Y,Driver,Driver's seat,Minor,44,F,Female,44,31 to 45 years,Dec,Asian States,Sunday,15:23,PM,31 to 45 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,24,"5252.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the right lane and was coming from the east towards the west, and the damaged vehicle was parked in the middle lane and in the same direction as it had a previous accident. Due to the driver causer of the accident drifting suddenly, the front of his car collided with the rear of the damaged car, and the accident resulted in bodily injuries and material damage to both vehicles. According to the plan, the accident occurred.",A side intersection between the intersection of Al Salam with Al Falah Street and Al Najda Street with Al Falah Street,Yes,60,None,3
Abu Dhabi,Khaldiya Police Station,2012,December,10-12-12,Abu Dhabi,Internal road,1.1412E+11,10,Second week,Traffic accident with injuries,Ignoring road lane,1,Khalifa Bin Shakhbout Street (28),Khalifa Bin Shakhbout Street (28),School,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Egypt,Y,Driver,Driver's seat,Moderate,39,F,Female,39,31 to 45 years,Dec,Arab States,Monday,7:10,AM,31 to 45 years,1,Mushrif,Block 38-2,18,"5253.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was coming from the west towards the east, and it was taking the second lane from the left, and the first damaged vehicle was coming from the west towards the east and taking the far-left lane and the second damaged vehicle was stopping at the intersection towards the west direction, due to failure to adhere to the driving line by the vehicle causing the accident, the front left side of the vehicle causing the accident collided with the right side of the first damaged vehicle. The first damaged vehicle swerved to the left, and the front of the vehicle causing the accident collided with the front of the second damaged vehicle, and the vehicle causing the accident veered and collided with the concrete base of the traffic light column, which led to its turnover upside down. The accident resulted in bodily injuries, damage to state property and material damage to vehicles, as planned, the accident occurred.",Sheikh Saif bin Mohammed intersection,Yes,60,None,4
Abu Dhabi,Khaldiya Police Station,2012,December,10-12-12,Abu Dhabi,Internal road,1.1412E+11,10,Second week,Traffic accident with injuries,Ignoring road lane,1,Khalifa Bin Shakhbout Street (28),Khalifa Bin Shakhbout Street (28),School,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,Y,Driver,Driver's seat,Minor,38,M,Male,38,31 to 45 years,Dec,UAE,Monday,7:10,AM,31 to 45 years,1,Mushrif,Block 38-2,18,"5254.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was coming from the west towards the east, and it was taking the second lane from the left, and the first damaged vehicle was coming from the west towards the east and taking the far-left lane and the second damaged vehicle was stopping at the intersection towards the west direction, due to failure to adhere to the driving line by the vehicle causing the accident, the front left side of the vehicle causing the accident collided with the right side of the first damaged vehicle. The first damaged vehicle swerved to the left, and the front of the vehicle causing the accident collided with the front of the second damaged vehicle, and the vehicle causing the accident veered and collided with the concrete base of the traffic light column, which led to its turnover upside down. The accident resulted in bodily injuries, damage to state property and material damage to vehicles, as planned, the accident occurred.",Sheikh Saif bin Mohammed intersection,Yes,60,None,4
Abu Dhabi,Shaabiya Police Station,2012,December,10-12-12,Abu Dhabi,Internal road,1.0012E+11,10,Second week,Traffic accident with injuries,Sudden deviation,1,Hazaa Bin Zayed Al Awal Street (11),Hazaa Bin Zayed Al Awal Street (11),Commercial area,Single road,day,clear,Dry,Not on Intersection,Reciprocal collision,Bangladesh,N,Driver,Driver's seat,Moderate,29,M,Male,29,18 to 30 years,Dec,Asian States,Monday,11:40,AM,18 to 30 years,1,Al Wahda,Block 16-1,23,"5255.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.","Defense Street, behind the phone shops",No,40,None,1
Abu Dhabi,Khaldiya Police Station,2012,December,12-12-12,Abu Dhabi,Internal road,1.0012E+11,12,Second week,Traffic accident with injuries,Speedy without taking road conditions into account,1,Street Sultan Bin Zayed Al Awal (32),Street Sultan Bin Zayed Al Awal (32),Residential area,Single road,night - enough lights,clear,Dry,Half Perpendicular Intersection,Hitting a stationary object on the road,India,N,Driver,Driver's seat,Moderate,26,M,Male,26,18 to 30 years,Dec,Asian States,Wednesday,3:00,PM,18 to 30 years,1,Not Identified,Not Identified,41,"5256.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Manaseer area,No,40,None,1
Abu Dhabi,Khaldiya Police Station,2012,December,14-12-12,Abu Dhabi,Internal road,1.0012E+11,14,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP135 IntersectionArabian Gulf - Al Saada,IP135 IntersectionArabian Gulf - Al Saada,Residential area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,India,Y,Driver,Driver's seat,Minor,46,M,Male,46,46 to 60 years,Dec,Asian States,Friday,0:55,PM,46 to 60 years,1,Mushrif,Block 79-2,134,"5257.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Saeed bin Tahnoun intersection,Yes,80,None,4
Abu Dhabi,Khaldiya Police Station,2012,December,14-12-12,Abu Dhabi,Internal road,1.0012E+11,14,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,IP135 IntersectionArabian Gulf - Al Saada,IP135 IntersectionArabian Gulf - Al Saada,Residential area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,India,Y,Passenger,Front passenger seat,Moderate,46,F,Female,46,46 to 60 years,Dec,Asian States,Friday,0:55,PM,46 to 60 years,1,Mushrif,Block 79-2,134,"5258.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Saeed bin Tahnoun intersection,Yes,80,None,4
Abu Dhabi,Shaabiya Police Station,2012,December,14-12-12,Abu Dhabi,Internal road,1.0012E+11,14,Second week,Traffic accident with injuries,Bypassing the red traffic light,1,Rashed Bin Saeed Al-Maktoum Street (2),Rashed Bin Saeed Al-Maktoum Street (2),Residential area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,India,N,Driver,Driver's seat,Moderate,35,M,Male,35,31 to 45 years,Dec,Asian States,Friday,14:32,PM,31 to 45 years,1,Hadbat Al Zafaran,Block 20-1,14,"5259.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Mushrif Mall intersection,No,80,None,
Abu Dhabi,Khaldiya Police Station,2012,December,15-12-12,Abu Dhabi,Internal road,1.0012E+11,15,Third week,Traffic accident with injuries,Misuse of traffic,1,Street Khalid bin Al Waleed(22),Street Khalid bin Al Waleed(22),Mosque,Double road,day,clear,Dry,Not on Intersection,Person run over,UAE,N,Pedestrian,No passenger,Minor,12,M,Male,12,8 to 17 years,Dec,UAE,Saturday,19:00,PM,Below 18 years,1,Markaziya (Gharb),Block 11-2,27,"5260.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.","Khalid Bin Al Waleed Street, inward",No,60,"Cross, there's no crosswalk",3
Abu Dhabi,Shaabiya Police Station,2012,December,17-12-12,Abu Dhabi,Internal road,1.0012E+11,17,Third week,Traffic accident with injuries,Misuse of traffic,1,Al Sharqi Street (Muroor) (4),Al Sharqi Street (Muroor) (4),Residential area,Car parking,day,clear,Dry,Not on Intersection,Person run over,Pakistan,N,Pedestrian,No passenger,Minor,46,M,Male,46,46 to 60 years,Dec,Asian States,Monday,15:10,PM,46 to 60 years,1,Hadbat Al Zafaran,Block 40-1,13,"5261.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Near the Traffic and Patrols Directorate,No,40,Stop,
Abu Dhabi,Khaldiya Police Station,2012,December,17-12-12,Abu Dhabi,Internal road,1.0012E+11,17,Third week,Traffic accident with injuries,Speedy without taking road conditions into account,1,Street Corniche(1),Street Corniche(1),Fuel Station,Highway,day,clear,Dry,Not on Intersection,Hitting a stationary object on the road,UAE,Y,Driver,Driver's seat,Moderate,19,F,Female,19,18 to 30 years,Dec,UAE,Monday,12:40,PM,18 to 30 years,1,Markaziya (Gharb),Block 11-2,29,"5262.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Corniche Street near ADNOC Fuel Oasis,Yes,60,None,3
Abu Dhabi,Khaldiya Police Station,2012,December,17-12-12,Abu Dhabi,Internal road,1.0012E+11,17,Third week,Traffic accident with injuries,Speedy without taking road conditions into account,1,Street Corniche(1),Street Corniche(1),Fuel Station,Highway,day,clear,Dry,Not on Intersection,Hitting a stationary object on the road,UAE,Y,Passenger,Front passenger seat,Moderate,20,F,Female,20,18 to 30 years,Dec,UAE,Monday,12:40,PM,18 to 30 years,1,Markaziya (Gharb),Block 11-2,29,"5263.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Corniche Street near ADNOC Fuel Oasis,Yes,60,None,3
Abu Dhabi,Khaldiya Police Station,2012,December,17-12-12,Abu Dhabi,Internal road,1.0012E+11,17,Third week,Traffic accident with injuries,Not giving priority to pedestrian crossing,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Commercial area,Double road,night - enough lights,clear,Dry,Not on or around 20 meters,Person run over,Syria,N,Pedestrian,No passenger,Moderate,8,M,Male,8,8 to 17 years,Dec,Arab States,Monday,19:10,PM,Below 18 years,1,Khaldiya,Block 73-2,16,"5264.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the second lane from the right and heading from west to east, and the damaged vehicle was taking the far-right lane and heading from the north to the south. The front side of the damaged vehicle was on the left side of the vehicle that caused the accident, and this is how the accident occurred.",Arabian Gulf Street between the intersection of Prestige and the National Bank of Abu Dhabi,No,60,Cross on crosswalk not in the intersection,3
Abu Dhabi,Khaldiya Police Station,2012,December,17-12-12,Abu Dhabi,Internal road,1.0012E+11,17,Third week,Traffic accident with injuries,Misuse of traffic,1,IP128 IntersectionMohamed Bin Khalifa - Street 32,IP128 IntersectionMohamed Bin Khalifa - Street 32,Residential area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Person run over,UAE,N,Pedestrian,No passenger,Moderate,54,M,Male,54,46 to 60 years,Dec,UAE,Monday,20:43,PM,46 to 60 years,1,Al Butain,Block 96-2,178,"5265.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the right lane and was coming from the east towards the west, and the damaged vehicle was parked in the middle lane and in the same direction as it had a previous accident. Due to the driver causer of the accident drifting suddenly, the front of his car collided with the rear of the damaged car, and the accident resulted in bodily injuries and material damage to both vehicles. According to the plan, the accident occurred.",Sheikh Sultan Street with Street No. 17,No,60,Cross on the crosswalk of the intersection,3
Abu Dhabi,Shaabiya Police Station,2012,December,17-12-12,Abu Dhabi,Internal road,1.0012E+11,17,Third week,Traffic accident with injuries,under influence of intoxicant or narcotic drug,1,IP36 IntersectionSalam - Falah,IP36 IntersectionSalam - Falah,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Rear collision,UAE,Y,Driver,Driver's seat,Minor,27,M,Male,27,18 to 30 years,Dec,UAE,Monday,20:50,PM,18 to 30 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,150,"5266.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was taking the right lane and was coming from the east towards the west, and the damaged vehicle was parked in the middle lane and in the same direction as it had a previous accident. Due to the driver causer of the accident drifting suddenly, the front of his car collided with the rear of the damaged car, and the accident resulted in bodily injuries and material damage to both vehicles. According to the plan, the accident occurred.",Salam Street with Al Falah,Yes,60,None,4
Abu Dhabi,Shaabiya Police Station,2012,December,18-12-12,Abu Dhabi,Internal road,1.0012E+11,18,Third week,Traffic accident with injuries,Not giving way / not giving priority,1,IP44 IntersectionSalam - Hazaa Bin Zayed Al Awal,IP44 IntersectionSalam - Hazaa Bin Zayed Al Awal,Residential area,Bridge /  Tunnel,night - enough lights,clear,Dry,Multiple leg Intersection,Side collision,Egypt,Y,Driver,Driver's seat,Minor,22,M,Male,22,18 to 30 years,Dec,Arab States,Tuesday,1:39,PM,18 to 30 years,1,Dhafra (Abu Dhabi),Block 55-1,160,"5267.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was coming from the north towards the west and was taking the first lane from the right, and the damaged vehicle was coming from the east towards the west and was taking the second lane from the left. Because of the failure to clear the way for the coming driver from the left side of the driver causing the accident and drifting in front of the damaged vehicle, the front side of the damaged vehicle collided with the left side of the vehicle causing the accident, which led to the vehicle that caused the accident to deviate to the last lane and collide with the pavement. And so the accident happened",Al Reem Island Bridge exit,Yes,60,None,
Abu Dhabi,Shaabiya Police Station,2012,December,18-12-12,Abu Dhabi,Internal road,1.0012E+11,18,Third week,Traffic accident with injuries,Not giving way / not giving priority,1,IP44 IntersectionSalam - Hazaa Bin Zayed Al Awal,IP44 IntersectionSalam - Hazaa Bin Zayed Al Awal,Residential area,Bridge /  Tunnel,night - enough lights,clear,Dry,Multiple leg Intersection,Side collision,Egypt,N,Passenger,Front passenger seat,Minor,27,M,Male,27,18 to 30 years,Dec,Arab States,Tuesday,1:39,PM,18 to 30 years,1,Dhafra (Abu Dhabi),Block 55-1,160,"5268.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was coming from the north towards the west and was taking the first lane from the right, and the damaged vehicle was coming from the east towards the west and was taking the second lane from the left. Because of the failure to clear the way for the coming driver from the left side of the driver causing the accident and drifting in front of the damaged vehicle, the front side of the damaged vehicle collided with the left side of the vehicle causing the accident, which led to the vehicle that caused the accident to deviate to the last lane and collide with the pavement. And so the accident happened",Al Reem Island Bridge exit,No,60,None,
Abu Dhabi,Shaabiya Police Station,2012,December,18-12-12,Abu Dhabi,Internal road,1.0012E+11,18,Third week,Traffic accident with injuries,Not giving way / not giving priority,1,IP44 IntersectionSalam - Hazaa Bin Zayed Al Awal,IP44 IntersectionSalam - Hazaa Bin Zayed Al Awal,Residential area,Bridge /  Tunnel,night - enough lights,clear,Dry,Multiple leg Intersection,Side collision,Nepal,Y,Driver,Driver's seat,Moderate,37,M,Male,37,31 to 45 years,Dec,Other,Tuesday,1:39,PM,31 to 45 years,1,Dhafra (Abu Dhabi),Block 55-1,160,"5269.                  After examining and inspecting the accident site, the following was noted: The vehicle causing the accident was coming from the north towards the west and was taking the first lane from the right, and the damaged vehicle was coming from the east towards the west and was taking the second lane from the left. Because of the failure to clear the way for the coming driver from the left side of the driver causing the accident and drifting in front of the damaged vehicle, the front side of the damaged vehicle collided with the left side of the vehicle causing the accident, which led to the vehicle that caused the accident to deviate to the last lane and collide with the pavement. And so the accident happened",Al Reem Island Bridge exit,Yes,60,None,
